Time,Variance,Skew,Dose,Cell,Date,Ligand,Mean,alphStatCov,Kurtosis,Bivalent
4.0,232607544.17285252,0.03571031784250626,0.345679,Treg,11/8/2019,H16N N-term,25835.932538148067,-460223.8035363702,0.5586118276966401,0
4.0,209647778.73312923,0.07505915682224175,0.115226,Treg,11/8/2019,H16N N-term,19557.892689846187,-575794.1252726652,0.06831571391756652,0
4.0,128774212.89876972,-0.07662472972581433,0.038409,Treg,11/8/2019,H16N N-term,19695.191121817305,72863.17482211182,0.3364218940133612,0
4.0,208473521.77775097,0.42033465348078525,0.012803,Treg,11/8/2019,H16N N-term,10687.690983467395,-499367.97606299806,0.26827114477468017,0
4.0,177734368.48043093,0.7329939079865284,0.004268,Treg,11/8/2019,H16N N-term,6679.080677549575,22721.74819205413,0.08450407678853988,0
4.0,178578652.741099,0.5365189825623828,0.001423,Treg,11/8/2019,H16N N-term,7107.427617796779,72943.92162281382,0.15691167346642043,0
4.0,127459380.2713233,0.9399844617717101,0.000474,Treg,11/8/2019,H16N N-term,0.0,-535775.2643348603,-0.20108732133037588,0
4.0,226407192.88097247,0.9542466782055585,84.0,Thelper,11/8/2019,H16N N-term,15306.305866894829,1029368.0899785081,0.21297135469743456,0
4.0,241932289.67467487,1.0253610020031112,28.0,Thelper,11/8/2019,H16N N-term,15172.656067625092,1095968.093597825,0.4306311981345323,0
4.0,236627030.27965236,1.057992405824047,9.333333,Thelper,11/8/2019,H16N N-term,14772.010143348838,1069705.5698278532,0.5505254993498063,0
4.0,235316957.67905018,1.2838900026649174,3.111,Thelper,11/8/2019,H16N N-term,13797.366827290014,1088922.1960801051,1.099331064098803,0
4.0,181506593.477839,1.3175166022652067,1.037037,Thelper,11/8/2019,H16N N-term,11572.847809238487,987980.2302192068,1.179849604860637,0
4.0,105483509.47331876,1.6404187293158705,0.345679,Thelper,11/8/2019,H16N N-term,8996.797959569936,893302.2809656505,2.5601091789915893,0
4.0,40591813.65433451,2.4113200255641654,0.115226,Thelper,11/8/2019,H16N N-term,4540.600363855468,639694.781892947,8.29855968472124,0
4.0,26718388.483202573,3.1650399439214096,0.038409,Thelper,11/8/2019,H16N N-term,3392.6409204749625,648587.712901134,15.106420903118082,0
4.0,10755047.429476278,3.8054759954863475,0.012803,Thelper,11/8/2019,H16N N-term,1779.006635608439,288444.50509808434,50.13239219817721,0
4.0,7178213.134724875,1.1434237403045588,0.004268,Thelper,11/8/2019,H16N N-term,1407.817671111803,220080.66785839733,4.825143319700544,0
4.0,8488401.162401406,2.6031920871179475,0.001423,Thelper,11/8/2019,H16N N-term,956.3145046789377,242545.83845053473,16.98632264361428,0
4.0,5371223.442822338,2.629128942221481,0.000474,Thelper,11/8/2019,H16N N-term,0.0,188291.90832443215,23.41773934749311,0
2.0,420368595.85679644,0.30979540994696675,84.0,Treg,11/8/2019,H16N N-term,27252.969862808706,-1647603.9496480068,0.785802416295962,0
2.0,346864494.39811367,-0.15698971666738187,28.0,Treg,11/8/2019,H16N N-term,25692.360683835817,-1154236.02555616,0.4941983429990846,0
2.0,240575279.25972188,-0.12415870079571668,9.333333,Treg,11/8/2019,H16N N-term,23791.191702050448,-277898.1644585309,0.11860194802587376,0
2.0,278710660.09413624,-0.07112957407266568,3.111,Treg,11/8/2019,H16N N-term,23069.083519042033,551777.5056545498,-0.07318299664982764,0
2.0,839232648.2885466,5.362581339802885,1.037037,Treg,11/8/2019,H16N N-term,23543.200317351904,3009782.4968709056,41.22610335314322,0
2.0,15663133595.826315,9.88236562179867,0.345679,Treg,11/8/2019,H16N N-term,30549.81429983981,8873333.800263764,96.79151236390541,0
2.0,182886509.7075903,1.0514187047295456,0.115226,Treg,11/8/2019,H16N N-term,10124.823102760889,-926796.0164500694,4.271282027174489,0
2.0,5024627739.492643,10.48046165215438,0.038409,Treg,11/8/2019,H16N N-term,12452.783369723653,2132402.4106497583,112.34037671365905,0
2.0,143812420.21142396,0.5054174821080241,0.012803,Treg,11/8/2019,H16N N-term,3378.5260989249036,-14506.937969564144,-0.7692801972348446,0
2.0,178442562.5338795,1.0846690312047378,0.004268,Treg,11/8/2019,H16N N-term,0.0,81857.92587727772,0.22014462012641234,0
2.0,228984610.4152198,2.0175858432610063,0.001423,Treg,11/8/2019,H16N N-term,3630.8113975885826,1321666.9660332492,6.352567925865454,0
2.0,178203920.55741313,0.5487601302015777,0.000474,Treg,11/8/2019,H16N N-term,2061.345403919746,-765134.7696270936,-0.8968560122960505,0
2.0,197335891.37169468,1.1981862249166453,84.0,Thelper,11/8/2019,H16N N-term,12773.745569306317,727435.7884260004,1.0951470332627489,0
2.0,188181434.34683156,1.437685137260199,28.0,Thelper,11/8/2019,H16N N-term,11027.41110523058,987343.3355960838,1.6756957331436517,0
2.0,133684196.57693222,1.6388116168003293,9.333333,Thelper,11/8/2019,H16N N-term,8652.68260597737,970988.0840770032,2.395913505135259,0
2.0,90464168.39137512,2.293861814477688,3.111,Thelper,11/8/2019,H16N N-term,6541.989327537354,1006724.4637666721,6.079015067115295,0
2.0,52125747.538524516,3.104358664595435,1.037037,Thelper,11/8/2019,H16N N-term,4822.556659071142,722425.8864645746,12.88247383256675,0
2.0,21968794.94861498,3.406133466744676,0.345679,Thelper,11/8/2019,H16N N-term,2402.015311057032,560117.3643572174,18.17347344078161,0
2.0,13505058.860343268,3.2069988963969225,0.115226,Thelper,11/8/2019,H16N N-term,1615.3417132310833,457536.4537841182,22.563764440372545,0
2.0,7590288.187091873,1.1277640848008272,0.038409,Thelper,11/8/2019,H16N N-term,1671.092559198455,218992.38439385162,5.809137302504984,0
2.0,8362391.290441308,1.7224182525920313,0.012803,Thelper,11/8/2019,H16N N-term,1576.5599539484674,235577.75036418243,9.95315704688518,0
2.0,6802752.646897218,1.2998787205714923,0.004268,Thelper,11/8/2019,H16N N-term,525.3382002643239,172151.9355691404,5.665864612793587,0
2.0,7311817.387353119,3.8821865447927406,0.001423,Thelper,11/8/2019,H16N N-term,0.0,232789.11671221248,45.0924375723833,0
2.0,7589213.626633034,2.2833198098251852,0.000474,Thelper,11/8/2019,H16N N-term,277.3417238109405,225169.29652407754,12.534815340077937,0
1.0,471069951.14284915,0.41660544084084533,84.0,Treg,11/8/2019,H16N N-term,30021.508296501623,-290153.2924836518,0.9731201008825829,0
1.0,319813771.1666793,-0.06688184437698767,28.0,Treg,11/8/2019,H16N N-term,24044.139346323438,574088.0736652267,-0.12806336583489308,0
1.0,284436377.08566946,0.20794018874529258,9.333333,Treg,11/8/2019,H16N N-term,21381.669713661806,902918.5316887272,-0.02443635611070638,0
1.0,256110080.03202853,-0.10854976961156969,3.111,Treg,11/8/2019,H16N N-term,21751.640579285533,418956.68496242276,0.17503135208267517,0
1.0,305124376.1045742,0.2813844066835824,1.037037,Treg,11/8/2019,H16N N-term,18884.893556761792,-208203.97604489574,0.27758681360441306,0
1.0,208132021.70359883,-0.07610526793300716,0.345679,Treg,11/8/2019,H16N N-term,14556.861321318225,539874.4409652147,-0.5188979464513856,0
1.0,161154569.24526364,-0.09384474359426297,0.115226,Treg,11/8/2019,H16N N-term,13343.403035913587,855263.5090706577,-0.22205069021427049,0
1.0,176642394.29182112,1.6381042088108306,0.038409,Treg,11/8/2019,H16N N-term,6332.539623869958,382070.0083756385,6.704733539661181,0
1.0,147345211.839862,0.5520136978282425,0.012803,Treg,11/8/2019,H16N N-term,5121.49419726089,395381.38586463657,-0.3056989070906777,0
1.0,114677788.94785967,1.1706354540425359,0.004268,Treg,11/8/2019,H16N N-term,0.0,-90942.30487203697,1.1050773264441887,0
1.0,111587956.12483965,0.49614731114104843,0.001423,Treg,11/8/2019,H16N N-term,1804.3307712747155,393815.0120656799,-0.9306399317832055,0
1.0,147491496.1067979,1.0838414187458245,0.000474,Treg,11/8/2019,H16N N-term,2777.3038127279033,247785.23538400134,1.8244092754716918,0
1.0,240952208.83268,0.993884552512986,84.0,Thelper,11/8/2019,H16N N-term,14929.030870512302,760715.0114333632,0.4995486360316037,0
1.0,217600196.19699606,0.9931641779463427,28.0,Thelper,11/8/2019,H16N N-term,13513.513170504455,657279.1921818933,0.2594310681755294,0
1.0,98338580.37592986,1.8990794469790522,9.333333,Thelper,11/8/2019,H16N N-term,6850.396543737307,783063.3547924284,3.8914681819383086,0
1.0,67328773.1081324,2.5616758247566116,3.111,Thelper,11/8/2019,H16N N-term,4924.896601044421,859452.4979441825,7.941703235487145,0
1.0,32710190.972808868,4.72220185722331,1.037037,Thelper,11/8/2019,H16N N-term,3351.6764435689392,602767.1102606687,45.624139840349834,0
1.0,14523264.722873976,2.0789913046684045,0.345679,Thelper,11/8/2019,H16N N-term,2724.03145140343,465576.20652120846,10.445092531016567,0
1.0,26637471.960462455,22.72599346236756,0.115226,Thelper,11/8/2019,H16N N-term,1361.6971532068192,377150.1631356528,839.3819710645449,0
1.0,7771224.430919469,3.643702348814071,0.038409,Thelper,11/8/2019,H16N N-term,680.9831035994503,194075.95278768594,62.5342628862993,0
1.0,10666605.153054759,3.329575350998287,0.012803,Thelper,11/8/2019,H16N N-term,1186.650483902018,219730.9539205035,32.86118453824126,0
1.0,6102400.923198453,0.7600746022972191,0.004268,Thelper,11/8/2019,H16N N-term,665.5119032641223,196986.78871703573,2.9210142892559228,0
1.0,5819631.761089402,1.1042249860616626,0.001423,Thelper,11/8/2019,H16N N-term,0.0,164409.76721457145,4.09532761008586,0
1.0,6364185.541276251,1.3676236881600001,0.000474,Thelper,11/8/2019,H16N N-term,87.70236167725488,210511.222863395,5.567864197845045,0
0.5,310085219.48923916,0.5177210678735877,84.0,Treg,11/8/2019,H16N N-term,27465.267528210057,-823147.8372076661,1.0954651843749792,0
0.5,8181711447.061101,11.439407977165303,28.0,Treg,11/8/2019,H16N N-term,32925.70468527707,382504.7150782571,133.4370312592856,0
0.5,246299296.187305,0.44944376326682334,9.333333,Treg,11/8/2019,H16N N-term,28980.84233568364,-74407.0333410076,0.3536922877281534,0
0.5,271156300.2043365,0.4172966215517316,3.111,Treg,11/8/2019,H16N N-term,26751.84137067613,538209.5332582529,0.6150295631413112,0
0.5,286080881.01548016,0.2292288928361032,1.037037,Treg,11/8/2019,H16N N-term,22342.525590621168,-1101669.0881187036,-0.14815058001734194,0
0.5,168158470.27289623,-0.22852016032599448,0.345679,Treg,11/8/2019,H16N N-term,18367.652956175814,-351847.3853926163,-0.786820760698606,0
0.5,173299783.2049088,0.6139254753633184,0.115226,Treg,11/8/2019,H16N N-term,13131.511494445582,328664.3776256392,-0.1103610318190622,0
0.5,109161780.04260181,1.3598464464946531,0.038409,Treg,11/8/2019,H16N N-term,4156.1056994271,458424.7264053754,1.1721855951630449,0
0.5,106968378.04362983,1.267642809414973,0.012803,Treg,11/8/2019,H16N N-term,4420.952258431567,47298.02422595577,1.0882838826526449,0
0.5,155709109.22752637,1.298510662908487,0.004268,Treg,11/8/2019,H16N N-term,7887.982612327945,294794.58519690705,1.7051931469881723,0
0.5,94340832.01383024,1.6024374393118077,0.001423,Treg,11/8/2019,H16N N-term,3076.0859090722697,-698794.559411991,3.5129358269518534,0
0.5,67112289.42914976,2.7471337102712,0.000474,Treg,11/8/2019,H16N N-term,0.0,78806.66896767599,8.5420363218616,0
0.5,236189014.59068003,0.8307634854251273,84.0,Thelper,11/8/2019,H16N N-term,16273.189499460104,991050.2276271703,-0.0205331006263183,0
0.5,161481412.4239415,1.0097204520856276,28.0,Thelper,11/8/2019,H16N N-term,12143.509890807958,850342.2516266165,0.5739605241365191,0
0.5,81394053.74998571,2.2819411096101136,9.333333,Thelper,11/8/2019,H16N N-term,6644.52707988839,881498.7049719022,6.616303754812488,0
0.5,47472346.9058385,2.698609416789229,3.111,Thelper,11/8/2019,H16N N-term,4885.073707152336,754576.0146643874,9.646266045388316,0
0.5,72231689.14821878,2.6871284269693527,1.037037,Thelper,11/8/2019,H16N N-term,5455.319362434848,935988.361056498,8.883610949480136,0
0.5,10341210.461062366,2.5820178033510057,0.345679,Thelper,11/8/2019,H16N N-term,2216.46400315759,326580.88157883123,18.301909572020975,0
0.5,12335440.728237508,7.447543490551414,0.115226,Thelper,11/8/2019,H16N N-term,3055.662435223574,292237.7640757701,148.22117223776948,0
0.5,31084486.224393897,36.479208764051265,0.038409,Thelper,11/8/2019,H16N N-term,1427.3745035306092,227774.79217230537,1698.3210619184538,0
0.5,7173374.133581101,0.9483196937549406,0.012803,Thelper,11/8/2019,H16N N-term,1759.201527171681,211996.39417362408,4.4032627689538915,0
0.5,6963697.6803659815,1.3889926170453182,0.004268,Thelper,11/8/2019,H16N N-term,1488.0802693102478,203770.47987669945,6.971862293647767,0
0.5,6866613.269030272,1.3678681568130915,0.001423,Thelper,11/8/2019,H16N N-term,1362.4918531383091,183678.68982993867,9.519581954773425,0
0.5,6288340.909413877,2.1537005858174463,0.000474,Thelper,11/8/2019,H16N N-term,0.0,150320.47824502728,14.934373806890157,0
4.0,302336512.6854295,0.7085838260709465,84.0,Treg,11/8/2019,H16L N-term,17837.746570736766,-1470525.1625792915,2.0667295105281394,0
4.0,454914509.5988315,1.439240469445574,28.0,Treg,11/8/2019,H16L N-term,20917.006657797945,1042129.1454843945,3.9219245328938053,0
4.0,333873257.2818249,1.8581436776397968,9.333333,Treg,11/8/2019,H16L N-term,18714.52756475757,-1058950.660275346,9.683374945981837,0
4.0,247810054.14611095,-0.027245035795955358,3.111,Treg,11/8/2019,H16L N-term,19464.425264483652,-298935.18709913053,0.16861497286148452,0
4.0,282761773.96639574,0.2220322470450711,1.037037,Treg,11/8/2019,H16L N-term,14045.014623934434,-551830.2065426011,-0.20158632193171577,0
4.0,142638295.53132784,0.12523256307411243,0.345679,Treg,11/8/2019,H16L N-term,11656.850343905813,-12664.624043118587,0.041550477032775035,0
4.0,125887313.16298564,0.46469093416597623,0.115226,Treg,11/8/2019,H16L N-term,10658.534064450263,539553.283839917,0.7298648394152849,0
4.0,127795673.70506749,0.30601033551229745,0.038409,Treg,11/8/2019,H16L N-term,6118.2987546265595,66518.6975844007,-0.6847285030941248,0
4.0,168656274.7936083,1.1485602961027734,0.012803,Treg,11/8/2019,H16L N-term,2666.181984672481,104572.7498108276,1.6419862266067247,0
4.0,316346905.5538376,3.5031217949900375,0.004268,Treg,11/8/2019,H16L N-term,3755.9470714367108,847245.0999094389,18.573900742998195,0
4.0,104529734.43084197,0.9138590257575434,0.001423,Treg,11/8/2019,H16L N-term,0.0,-310376.76562302164,0.3765423026181627,0
4.0,248899830.16430777,1.1548093009604439,0.000474,Treg,11/8/2019,H16L N-term,9720.817089906517,-486910.44565886434,2.8397519367746487,0
4.0,123976999.22500966,1.5690651886150124,84.0,Thelper,11/8/2019,H16L N-term,7447.744568967956,951227.9899400878,2.9212693649496435,0
4.0,124202561.67940074,1.4421466768471025,28.0,Thelper,11/8/2019,H16L N-term,7569.922750036209,1215936.8301578015,1.8415704976039526,0
4.0,112168719.42291582,1.4283918581396655,9.333333,Thelper,11/8/2019,H16L N-term,7310.509850870984,1163322.8814933747,1.6228845435094028,0
4.0,81259075.54955998,1.9065030654682213,3.111,Thelper,11/8/2019,H16L N-term,5069.850366140387,935141.156291837,3.9168368124043926,0
4.0,51165525.96230553,2.465420877388058,1.037037,Thelper,11/8/2019,H16L N-term,4148.992453490279,641273.1550851659,7.8276264597431755,0
4.0,18686469.03464032,2.9045301284590397,0.345679,Thelper,11/8/2019,H16L N-term,1133.9296791472925,493710.5147543294,14.604121602764533,0
4.0,18759058.5611291,12.047610803188944,0.115226,Thelper,11/8/2019,H16L N-term,1147.9774184735334,342274.48801249353,296.924233337557,0
4.0,9944297.90240434,1.7700842022288708,0.038409,Thelper,11/8/2019,H16L N-term,859.8861534513844,330319.1438675222,8.272249591243792,0
4.0,7998989.773118703,1.3417966684536204,0.012803,Thelper,11/8/2019,H16L N-term,242.70015873637476,289925.4804231402,7.713280074596987,0
4.0,6771409.700402394,1.3168971047515519,0.004268,Thelper,11/8/2019,H16L N-term,370.81281134735127,202163.38836790904,8.292262694627095,0
4.0,5956803.917147409,1.0984096211901275,0.001423,Thelper,11/8/2019,H16L N-term,0.0,168396.22526678542,6.467984731031434,0
4.0,21285945.334579017,3.884655938009263,0.000474,Thelper,11/8/2019,H16L N-term,140.2709100011898,351595.23432447214,24.07641114325226,0
2.0,210926235.59449023,-0.3448877068839237,84.0,Treg,11/8/2019,H16L N-term,26673.807407851615,-165303.91352040527,-0.06891360157796722,0
2.0,420721756.2729514,0.23168764868643243,28.0,Treg,11/8/2019,H16L N-term,21028.141477793608,-422681.55121178715,-0.15787675679537427,0
2.0,292380665.7891239,-0.05974086595223336,9.333333,Treg,11/8/2019,H16L N-term,22103.060763149115,-898029.8590211582,-0.294507945220007,0
2.0,290706054.1540328,0.868488158221623,3.111,Treg,11/8/2019,H16L N-term,17610.431533283838,-598662.9260782393,0.9566512758092607,0
2.0,190458731.42060062,0.4906694920115355,1.037037,Treg,11/8/2019,H16L N-term,18865.339518649263,-1453501.0223369354,1.5395831447259063,0
2.0,196378759.31980413,0.08950918547801803,0.345679,Treg,11/8/2019,H16L N-term,12610.228822568153,-178616.6557713316,-0.602552035664305,0
2.0,129381072.61694086,0.7119977147025207,0.115226,Treg,11/8/2019,H16L N-term,4581.163708940598,79494.94655551064,-0.2864075671409836,0
2.0,121202717.40069614,1.0658427658135672,0.038409,Treg,11/8/2019,H16L N-term,4095.7662984330836,255864.8590041517,0.635820510599562,0
2.0,133679482.28139769,0.7368093045784847,0.012803,Treg,11/8/2019,H16L N-term,4835.630018916645,218415.7082979607,-0.15869624289447382,0
2.0,91654155.87772849,0.5942652015027083,0.004268,Treg,11/8/2019,H16L N-term,3949.819383337437,338036.94231014897,-0.7785652152581481,0
2.0,144842208.5740872,0.27563864881056854,0.001423,Treg,11/8/2019,H16L N-term,8148.679405965047,-191624.42286152564,-0.973754159719979,0
2.0,98937920.68656535,1.3715546584357745,0.000474,Treg,11/8/2019,H16L N-term,0.0,17362.582289741153,1.2367667194391707,0
2.0,99743143.4060134,1.874473587657345,84.0,Thelper,11/8/2019,H16L N-term,7027.909562608066,854019.2792377545,3.7028640711606498,0
2.0,103273675.60715248,2.0911789242626266,28.0,Thelper,11/8/2019,H16L N-term,6735.471933806105,930175.2925555819,5.138588648655469,0
2.0,32359091.884869743,2.899664078006542,9.333333,Thelper,11/8/2019,H16L N-term,3796.206350808313,595760.8139496422,13.200563443830074,0
2.0,24600641.168001257,2.98901499425832,3.111,Thelper,11/8/2019,H16L N-term,3137.5507581629836,546775.6821478626,14.138403520778354,0
2.0,13245360.220471304,3.5065292529527756,1.037037,Thelper,11/8/2019,H16L N-term,2722.433535158416,338916.21072061063,37.0420399052432,0
2.0,8937413.185337048,1.3964792407379123,0.345679,Thelper,11/8/2019,H16L N-term,2392.1360561160927,276111.66601997224,6.829320041368149,0
2.0,7755817.702125818,2.439391051292252,0.115226,Thelper,11/8/2019,H16L N-term,1129.0740969929293,257550.82680931993,24.15760670836439,0
2.0,6709930.288680996,0.48353204504123437,0.038409,Thelper,11/8/2019,H16L N-term,1394.588336569327,199166.72316629466,0.8799026824926433,0
2.0,10455197.335023498,2.7174223426669983,0.012803,Thelper,11/8/2019,H16L N-term,1862.3688864951855,253322.69652834535,24.438362628766676,0
2.0,7212270.464251296,1.3777816506933664,0.004268,Thelper,11/8/2019,H16L N-term,1166.941002001493,236029.56261618467,9.785838239780919,0
2.0,7252374.365405089,2.324607458100764,0.001423,Thelper,11/8/2019,H16L N-term,490.87291045965503,246581.60063434154,16.193077712818255,0
2.0,5138384.866777431,0.8571466236135352,0.000474,Thelper,11/8/2019,H16L N-term,0.0,132016.55103852827,3.146064317306025,0
